# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-06-20 17:45:14 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08116650 Brazos Rv nr Rosharon, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08116650
#    DD parameter   Description
#    02   00060     Discharge, cubic feet per second
#    05   00065     Gage height, feet
#    16   00035     Wind speed, miles per hour
#    17   00036     Wind direction, degrees clockwise from true north
#    18   00055     Stream velocity, feet per second, [X-Velocity]
#    19   00055     Stream velocity, feet per second, [Y-Velocity]
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
# 
# 	16_00035_cd	17_00036	17_00036_cd	18_00055	18_00055_cd	19_00055	19_00055_cd
# 0s
USGS	08116650	2016-05-25 13:45	CDT	50100	P	42.64	P	1.4	P	145	P	4.19	P	0.63	P
USGS	08116650	2016-05-25 14:00	CDT	50100	P	42.63	P	6.4	P	168	P	4.45	P	0.51	P
USGS	08116650	2016-05-25 14:15	CDT	50100	P	42.63	P	10	P	102	P	4.36	P	0.33	P
USGS	08116650	2016-05-25 14:30	CDT	50100	P	42.63	P	12	P	117	P	4.58	P	0.46	P
USGS	08116650	2016-05-25 14:45	CDT	50100	P	42.63	P	12	P	117	P	4.22	P	0.26	P
USGS	08116650	2016-05-25 15:00	CDT	50100	P	42.63	P	4.6	P	181	P	4.24	P	0.25	P
USGS	08116650	2016-05-25 15:15	CDT	50100	P	42.61	P	0.5	P	37	P	4.43	P	0.59	P
USGS	08116650	2016-05-25 15:30	CDT	50100	P	42.62	P	9.4	P	104	P	4.11	P	0.41	P
USGS	08116650	2016-05-25 15:45	CDT	50100	P	42.64	P	7.1	P	91	P	4.29	P	0.64	P
USGS	08116650	2016-05-25 16:00	CDT	50100	P	42.63	P	9.4	P	153	P	4.36	P	0.52	P
USGS	08116650	2016-05-25 16:15	CDT	50100	P	42.63	P	0.6	P	312	P	4.56	P	0.81	P
USGS	08116650	2016-05-25 16:30	CDT	50100	P	42.64	P	4.2	P	60	P	4.48	P	0.76	P
USGS	08116650	2016-05-25 16:45	CDT	50100	P	42.63	P	8.0	P	136	P	4.02	P	0.40	P
USGS	08116650	2016-05-25 17:00	CDT	50100	P	42.62	P	3.0	P	53	P	4.36	P	0.58	P
USGS	08116650	2016-05-25 17:15	CDT	50100	P	42.61	P	3.7	P	150	P	4.24	P	0.49	P
USGS	08116650	2016-05-25 17:30	CDT	50100	P	42.63	P	2.2	P	106	P	4.54	P	0.55	P
USGS	08116650	2016-05-25 17:45	CDT	50100	P	42.64	P	7.6	P	46	P	4.60	P	0.43	P
USGS	08116650	2016-05-25 18:00	CDT	50100	P	42.63	P	3.1	P	90	P	4.94	P	0.84	P
USGS	08116650	2016-05-25 18:15	CDT	50100	P	42.63	P	2.2	P	111	P	4.25	P	0.78	P
USGS	08116650	2016-05-25 18:30	CDT	50100	P	42.61	P	1.5	P	82	P	4.10	P	0.65	P
USGS	08116650	2016-05-25 18:45	CDT	50100	P	42.63	P	4.0	P	31	P	4.22	P	0.72	P
USGS	08116650	2016-05-25 19:00	CDT	50000	P	42.59	P	3.5	P	87	P	4.29	P	0.79	P
USGS	08116650	2016-05-25 19:15	CDT	50100	P	42.63	P	8.4	P	131	P	3.97	P	0.59	P
USGS	08116650	2016-05-25 19:30	CDT	50000	P	42.60	P	6.2	P	169	P	4.17	P	0.58	P
USGS	08116650	2016-05-25 19:45	CDT	50000	P	42.58	P	6.1	P	162	P	3.97	P	0.37	P
USGS	08116650	2016-05-25 20:00	CDT	50000	P	42.58	P	3.4	P	135	P	4.56	P	0.77	P
USGS	08116650	2016-05-25 20:15	CDT	50100	P	42.61	P	2.0	P	76	P	4.31	P	0.44	P
USGS	08116650	2016-05-25 20:30	CDT	50000	P	42.57	P	1.0	P	150	P	4.13	P	0.69	P
USGS	08116650	2016-05-25 20:45	CDT	50000	P	42.60	P	5.3	P	122	P	3.97	P	0.46	P
USGS	08116650	2016-05-25 21:00	CDT	49900	P	42.55	P	2.0	P	73	P	4.84	P	0.77	P
USGS	08116650	2016-05-25 21:15	CDT	50000	P	42.58	P	6.1	P	139	P	3.89	P	0.53	P
USGS	08116650	2016-05-25 21:30	CDT	49900	P	42.56	P	2.3	P	67	P	4.29	P	0.24	P
USGS	08116650	2016-05-25 21:45	CDT	49900	P	42.56	P	1.7	P	36	P	4.21	P	0.59	P
USGS	08116650	2016-05-25 22:00	CDT	49900	P	42.53	P	1.6	P	60	P	4.59	P	0.67	P
USGS	08116650	2016-05-25 22:15	CDT	49900	P	42.54	P	2.9	P	86	P	4.71	P	0.44	P
USGS	08116650	2016-05-25 22:30	CDT	49900	P	42.53	P	0.2	P	0.0	P	4.07	P	0.70	P
USGS	08116650	2016-05-25 22:45	CDT	49900	P	42.53	P	0.1	P	90	P	4.46	P	0.34	P
USGS	08116650	2016-05-25 23:00	CDT	49800	P	42.49	P	2.7	P	75	P	4.37	P	0.83	P
USGS	08116650	2016-05-25 23:15	CDT	49900	P	42.52	P	2.8	P	192	P	4.50	P	0.56	P
USGS	08116650	2016-05-25 23:30	CDT	49800	P	42.51	P	2.3	P	187	P	4.24	P	0.42	P
USGS	08116650	2016-05-25 23:45	CDT	49800	P	42.49	P	1.0	P	120	P	4.20	P	0.33	P
USGS	08116650	2016-05-26 00:00	CDT	49800	P	42.50	P	3.0	P	136	P	4.40	P	0.74	P
USGS	08116650	2016-05-26 00:15	CDT	49800	P	42.49	P	1.1	P	190	P	4.27	P	0.38	P
USGS	08116650	2016-05-26 00:30	CDT	49800	P	42.47	P	0.4	P	120	P	4.18	P	0.52	P
USGS	08116650	2016-05-26 00:45	CDT	49800	P	42.47	P	2.1	P	164	P	4.48	P	0.53	P
USGS	08116650	2016-05-26 01:00	CDT	49700	P	42.45	P	1.0	P	73	P	4.62	P	0.67	P
USGS	08116650	2016-05-26 01:15	CDT	49700	P	42.42	P	2.0	P	160	P	4.50	P	0.85	P
USGS	08116650	2016-05-26 01:30	CDT	49700	P	42.44	P	3.8	P	165	P	4.33	P	0.80	P
USGS	08116650	2016-05-26 01:45	CDT	49700	P	42.42	P	0.2	P	60	P	4.22	P	0.51	P
USGS	08116650	2016-05-26 02:00	CDT	49600	P	42.40	P	0.3	P	270	P	4.34	P	0.67	P
USGS	08116650	2016-05-26 02:15	CDT	49600	P	42.40	P	2.6	P	139	P	4.52	P	0.71	P
USGS	08116650	2016-05-26 02:30	CDT	49600	P	42.38	P	0.8	P	330	P	4.40	P	0.49	P
USGS	08116650	2016-05-26 02:45	CDT	49500	P	42.36	P	1.1	P	39	P	4.56	P	0.62	P
USGS	08116650	2016-05-26 03:00	CDT	49500	P	42.35	P	0.8	P	39	P	4.69	P	0.85	P
USGS	08116650	2016-05-26 03:15	CDT	49500	P	42.35	P	0.6	P	9	P	4.08	P	0.67	P
USGS	08116650	2016-05-26 03:30	CDT	49500	P	42.35	P	1.8	P	67	P	4.07	P	0.27	P
USGS	08116650	2016-05-26 03:45	CDT	49500	P	42.33	P	3.3	P	34	P	4.28	P	0.66	P
USGS	08116650	2016-05-26 04:00	CDT	49400	P	42.31	P	2.9	P	200	P	4.46	P	0.83	P
USGS	08116650	2016-05-26 04:15	CDT	49400	P	42.29	P	4.2	P	40	P	4.23	P	0.35	P
USGS	08116650	2016-05-26 04:30	CDT	49400	P	42.28	P	1.2	P	150	P	4.51	P	0.80	P
USGS	08116650	2016-05-26 04:45	CDT	49300	P	42.25	P	2.3	P	182	P	4.20	P	0.63	P
USGS	08116650	2016-05-26 05:00	CDT	49300	P	42.25	P	3.0	P	39	P	4.07	P	0.43	P
USGS	08116650	2016-05-26 05:15	CDT	49300	P	42.25	P	3.0	P	46	P	4.24	P	0.59	P
USGS	08116650	2016-05-26 05:30	CDT	49200	P	42.22	P	3.6	P	38	P	4.22	P	0.50	P
USGS	08116650	2016-05-26 05:45	CDT	49200	P	42.21	P	4.1	P	68	P	4.17	P	0.46	P
USGS	08116650	2016-05-26 06:00	CDT	49100	P	42.18	P	11	P	187	P	4.40	P	0.69	P
USGS	08116650	2016-05-26 06:15	CDT	49100	P	42.15	P	3.9	P	122	P	4.03	P	0.57	P
USGS	08116650	2016-05-26 06:30	CDT	49100	P	42.15	P	1.9	P	30	P	4.09	P	0.58	P
USGS	08116650	2016-05-26 06:45	CDT	49100	P	42.14	P	3.7	P	62	P	4.15	P	0.49	P
USGS	08116650	2016-05-26 07:00	CDT	49000	P	42.10	P	2.9	P	70	P	4.17	P	0.31	P
USGS	08116650	2016-05-26 07:15	CDT	49000	P	42.11	P	1.4	P	69	P	4.24	P	0.59	P
USGS	08116650	2016-05-26 07:30	CDT	48900	P	42.08	P	3.0	P	134	P	4.50	P	0.32	P
USGS	08116650	2016-05-26 07:45	CDT	48900	P	42.06	P	1.7	P	87	P	4.43	P	0.83	P
USGS	08116650	2016-05-26 08:00	CDT	48800	P	42.03	P	1.1	P	33	P	4.35	P	0.53	P
USGS	08116650	2016-05-26 08:15	CDT	48800	P	42.02	P	2.8	P	90	P	4.54	P	0.64	P
USGS	08116650	2016-05-26 08:30	CDT	48700	P	41.99	P	1.6	P	34	P	4.57	P	0.65	P
USGS	08116650	2016-05-26 08:45	CDT	48800	P	42.00	P	1.5	P	184	P	4.29	P	0.27	P
USGS	08116650	2016-05-26 09:00	CDT	48700	P	41.95	P	1.2	P	150	P	4.07	P	0.33	P
USGS	08116650	2016-05-26 09:15	CDT	48600	P	41.94	P	0.3	P	180	P	4.29	P	0.13	P
USGS	08116650	2016-05-26 09:30	CDT	48600	P	41.91	P	0.9	P	116	P	4.31	P	0.43	P
USGS	08116650	2016-05-26 09:45	CDT	48500	P	41.90	P	8.2	P	102	P	4.35	P	0.21	P
USGS	08116650	2016-05-26 10:00	CDT	48500	P	41.86	P	1.6	P	56	P	4.07	P	0.38	P
USGS	08116650	2016-05-26 10:15	CDT	48400	P	41.83	P	5.7	P	159	P	4.38	P	0.23	P
USGS	08116650	2016-05-26 10:30	CDT	48400	P	41.81	P	3.8	P	170	P	4.15	P	0.08	P
USGS	08116650	2016-05-26 10:45	CDT	48300	P	41.78	P	5.3	P	108	P	4.36	P	0.53	P
USGS	08116650	2016-05-26 11:00	CDT	48300	P	41.78	P	5.2	P	182	P	4.70	P	0.43	P
USGS	08116650	2016-05-26 11:15	CDT	48200	P	41.75	P	6.9	P	174	P	4.41	P	0.30	P
USGS	08116650	2016-05-26 11:30	CDT	48200	P	41.73	P	12	P	168	P	4.06	P	0.27	P
USGS	08116650	2016-05-26 11:45	CDT	48100	P	41.69	P	3.6	P	59	P	4.16	P	0.24	P
USGS	08116650	2016-05-26 12:00	CDT	48100	P	41.68	P	2.2	P	72	P	4.50	P	0.50	P
USGS	08116650	2016-05-26 12:15	CDT	48000	P	41.63	P	5.7	P	149	P	4.12	P	0.37	P
USGS	08116650	2016-05-26 12:30	CDT	48000	P	41.62	P	5.8	P	83	P	4.20	P	0.29	P
USGS	08116650	2016-05-26 12:45	CDT	47800	P	41.57	P	2.8	P	96	P	4.28	P	0.31	P
USGS	08116650	2016-05-26 13:00	CDT	47800	P	41.56	P	2.2	P	72	P	4.70	P	0.56	P
USGS	08116650	2016-05-26 13:15	CDT	47700	P	41.51	P	7.1	P	124	P	4.45	P	0.50	P
USGS	08116650	2016-05-26 13:30	CDT	47700	P	41.51	P	2.4	P	104	P	4.30	P	0.31	P
USGS	08116650	2016-05-26 13:45	CDT	47700	P	41.49	P	3.5	P	137	P	4.09	P	0.13	P
USGS	08116650	2016-05-26 14:00	CDT	47600	P	41.45	P	3.5	P	120	P	4.14	P	0.13	P
USGS	08116650	2016-05-26 14:15	CDT	47500	P	41.39	P	1.0	P	120	P	4.07	P	0.10	P
USGS	08116650	2016-05-26 14:30	CDT	47400	P	41.33	P	2.8	P	260	P	4.69	P	0.41	P
USGS	08116650	2016-05-26 14:45	CDT	47400	P	41.33	P	2.8	P	260	P	4.17	P	0.53	P
USGS	08116650	2016-05-26 15:00	CDT	47300	P	41.30	P	10	P	99	P	4.50	P	0.63	P
USGS	08116650	2016-05-26 15:15	CDT	47200	P	41.27	P	7.1	P	66	P	4.16	P	0.64	P
USGS	08116650	2016-05-26 15:30	CDT	47100	P	41.22	P	9.8	P	128	P	3.97	P	0.62	P
USGS	08116650	2016-05-26 15:45	CDT	47100	P	41.22	P	2.8	P	90	P	4.49	P	0.91	P
USGS	08116650	2016-05-26 16:00	CDT	47000	P	41.18	P	3.0	P	67	P	3.78	P	0.34	P
USGS	08116650	2016-05-26 16:15	CDT	46900	P	41.13	P	2.9	P	49	P	4.60	P	0.65	P
USGS	08116650	2016-05-26 16:30	CDT	46900	P	41.10	P	7.1	P	79	P	4.68	P	0.77	P
USGS	08116650	2016-05-26 16:45	CDT	46800	P	41.07	P	6.0	P	80	P	4.29	P	0.66	P
USGS	08116650	2016-05-26 17:00	CDT	46700	P	41.02	P	3.2	P	149	P	4.65	P	0.56	P
USGS	08116650	2016-05-26 17:15	CDT	46700	P	41.01	P	7.2	P	111	P	4.29	P	0.53	P
USGS	08116650	2016-05-26 17:30	CDT	46600	P	40.97	P	8.0	P	176	P	4.33	P	0.34	P
USGS	08116650	2016-05-26 17:45	CDT	46500	P	40.92	P	8.0	P	109	P	4.05	P	0.53	P
USGS	08116650	2016-05-26 18:00	CDT	46400	P	40.89	P	2.1	P	33	P	4.30	P	0.40	P
USGS	08116650	2016-05-26 18:15	CDT	46300	P	40.83	P	9.4	P	151	P	4.60	P	0.78	P
USGS	08116650	2016-05-26 18:30	CDT	46200	P	40.79	P	1.8	P	186	P	4.26	P	0.27	P
USGS	08116650	2016-05-26 18:45	CDT	46200	P	40.77	P	6.4	P	107	P	4.31	P	0.58	P
USGS	08116650	2016-05-26 19:00	CDT	46100	P	40.73	P	2.4	P	112	P	4.38	P	0.69	P
USGS	08116650	2016-05-26 19:15	CDT	46000	P	40.68	P	3.5	P	165	P	4.36	P	0.71	P
USGS	08116650	2016-05-26 19:30	CDT	45900	P	40.62	P	5.7	P	164	P	4.32	P	0.72	P
USGS	08116650	2016-05-26 19:45	CDT	45900	P	40.60	P	0.9	P	103	P	3.79	P	0.48	P
USGS	08116650	2016-05-26 20:00	CDT	45800	P	40.54	P	0.8	P	112	P	4.40	P	0.57	P
USGS	08116650	2016-05-26 20:15	CDT	45700	P	40.53	P	1.1	P	201	P	4.34	P	0.32	P
USGS	08116650	2016-05-26 20:30	CDT	45600	P	40.46	P	5.2	P	37	P	4.08	P	0.67	P
USGS	08116650	2016-05-26 20:45	CDT	45500	P	40.43	P	1.6	P	231	P	4.18	P	0.57	P
USGS	08116650	2016-05-26 21:00	CDT	45500	P	40.38	P	3.0	P	77	P	4.14	P	0.44	P
USGS	08116650	2016-05-26 21:15	CDT	45400	P	40.33	P	3.7	P	104	P	4.48	P	0.68	P
USGS	08116650	2016-05-26 21:30	CDT	45300	P	40.29	P	3.2	P	85	P	4.22	P	0.35	P
USGS	08116650	2016-05-26 21:45	CDT	45200	P	40.23	P	3.2	P	51	P	4.33	P	0.59	P
USGS	08116650	2016-05-26 22:00	CDT	45100	P	40.19	P	2.7	P	32	P	4.05	P	0.76	P
USGS	08116650	2016-05-26 22:15	CDT	45100	P	40.16	P	0.8	P	346	P	4.42	P	0.51	P
USGS	08116650	2016-05-26 22:30	CDT	45000	P	40.12	P	3.7	P	32	P	4.52	P	0.35	P
USGS	08116650	2016-05-26 22:45	CDT	44900	P	40.06	P	2.2	P	95	P	4.34	P	0.32	P
USGS	08116650	2016-05-26 23:00	CDT	44800	P	40.01	P	5.1	P	66	P	4.56	P	0.18	P
USGS	08116650	2016-05-26 23:15	CDT	44700	P	39.97	P	1.9	P	78	P	4.16	P	0.44	P
USGS	08116650	2016-05-26 23:30	CDT	44600	P	39.92	P	7.3	P	40	P	3.88	P	0.54	P
USGS	08116650	2016-05-26 23:45	CDT	44500	P	39.86	P	5.5	P	36	P	4.02	P	0.38	P
USGS	08116650	2016-05-27 00:00	CDT	44500	P	39.83	P	2.4	P	90	P	3.98	P	0.32	P
USGS	08116650	2016-05-27 00:15	CDT	44400	P	39.77	P	5.3	P	59	P	4.62	P	0.46	P
USGS	08116650	2016-05-27 00:30	CDT	44300	P	39.72	P	5.5	P	63	P	4.48	P	0.38	P
USGS	08116650	2016-05-27 00:45	CDT	44200	P	39.68	P	4.6	P	62	P	3.76	P	0.51	P
USGS	08116650	2016-05-27 01:00	CDT	44100	P	39.60	P	4.5	P	74	P	4.24	P	0.30	P
USGS	08116650	2016-05-27 01:15	CDT	44000	P	39.57	P	4.5	P	69	P	4.23	P	0.30	P
USGS	08116650	2016-05-27 01:30	CDT	43900	P	39.52	P	5.0	P	54	P	4.35	P	0.40	P
USGS	08116650	2016-05-27 01:45	CDT	43900	P	39.48	P	3.5	P	64	P	4.07	P	0.49	P
USGS	08116650	2016-05-27 02:00	CDT	43800	P	39.43	P	4.0	P	107	P	4.17	P	0.41	P
USGS	08116650	2016-05-27 02:15	CDT	43700	P	39.36	P	5.4	P	103	P	4.23	P	0.46	P
USGS	08116650	2016-05-27 02:30	CDT	43600	P	39.31	P	4.1	P	91	P	3.66	P	0.17	P
USGS	08116650	2016-05-27 02:45	CDT	43500	P	39.25	P	4.2	P	112	P	3.78	P	0.23	P
USGS	08116650	2016-05-27 03:00	CDT	43400	P	39.20	P	1.8	P	174	P	4.16	P	0.47	P
USGS	08116650	2016-05-27 03:15	CDT	43300	P	39.15	P	5.4	P	63	P	3.93	P	0.44	P
USGS	08116650	2016-05-27 03:30	CDT	43200	P	39.09	P	2.8	P	52	P	4.50	P	0.44	P
USGS	08116650	2016-05-27 03:45	CDT	43100	P	39.04	P	5.0	P	72	P	4.21	P	0.42	P
USGS	08116650	2016-05-27 04:00	CDT	43000	P	39.00	P	5.3	P	56	P	3.91	P	0.49	P
USGS	08116650	2016-05-27 04:15	CDT	42900	P	38.93	P	3.8	P	99	P	4.19	P	0.38	P
USGS	08116650	2016-05-27 04:30	CDT	42800	P	38.89	P	3.9	P	77	P	4.42	P	0.46	P
USGS	08116650	2016-05-27 04:45	CDT	42700	P	38.83	P	1.1	P	39	P	4.27	P	0.45	P
USGS	08116650	2016-05-27 05:00	CDT	42700	P	38.79	P	0.9	P	319	P	4.20	P	0.65	P
USGS	08116650	2016-05-27 05:15	CDT	42500	P	38.72	P	2.3	P	7	P	4.42	P	0.57	P
USGS	08116650	2016-05-27 05:30	CDT	42400	P	38.66	P	2.0	P	329	P	4.31	P	0.63	P
USGS	08116650	2016-05-27 05:45	CDT	42300	P	38.61	P	3.1	P	42	P	4.44	P	0.45	P
USGS	08116650	2016-05-27 06:00	CDT	42200	P	38.55	P	4.9	P	65	P	4.71	P	0.62	P
USGS	08116650	2016-05-27 06:15	CDT	42100	P	38.49	P	1.7	P	60	P	4.10	P	0.47	P
USGS	08116650	2016-05-27 06:30	CDT	42100	P	38.45	P	0.2	P	60	P	4.22	P	0.86	P
USGS	08116650	2016-05-27 06:45	CDT	41900	P	38.38	P	3.1	P	42	P	3.86	P	0.52	P
USGS	08116650	2016-05-27 07:00	CDT	41900	P	38.35	P	1.1	P	80	P	4.19	P	0.47	P
USGS	08116650	2016-05-27 07:15	CDT	41700	P	38.27	P	3.0	P	81	P	4.59	P	0.75	P
USGS	08116650	2016-05-27 07:30	CDT	41700	P	38.22	P	2.6	P	122	P	3.90	P	0.55	P
USGS	08116650	2016-05-27 07:45	CDT	41600	P	38.17	P	5.4	P	51	P	4.32	P	0.69	P
USGS	08116650	2016-05-27 08:00	CDT	41500	P	38.12	P	4.9	P	117	P	4.01	P	0.43	P
USGS	08116650	2016-05-27 08:15	CDT	41400	P	38.06	P	4.1	P	155	P	3.64	P	0.19	P
USGS	08116650	2016-05-27 08:30	CDT	41300	P	38.00	P	6.4	P	173	P	3.60	P	0.43	P
USGS	08116650	2016-05-27 08:45	CDT	41200	P	37.94	P	1.6	P	83	P	4.21	P	0.43	P
