# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-09-05 12:14:53 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08116850 Brazos Rv nr West Columbia, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08116850
#            TS   parameter     Description
#        141006       00065     Gage height, feet, [Lower Sensor]
#        210388       00065     Gage height, feet, [Upper Sensor]
#        210792       72254     Water velocity reading from field sensor, feet per second
#        210793       00045     Precipitation, total, inches
#
# Data-value qualification codes included in this output:
#
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	141006_00065	141006_00065_cd	210388_00065	210388_00065_cd	210792_72254	210792_72254_cd	210793_00045	210793_00045_cd
USGS		08116850		2017-08-24 15:15	CDT		1.66		P		1.71		P		0.76		P	0.00	P
USGS		08116850		2017-08-24 15:30	CDT		1.79		P		1.78		P		0.55		P	0.00	P
USGS		08116850		2017-08-24 15:45	CDT		1.77		P		1.77		P
USGS		08116850		2017-08-24 16:00	CDT		1.87		P		1.89		P
USGS		08116850		2017-08-24 16:15	CDT		1.84		P		1.84		P
USGS		08116850		2017-08-24 16:30	CDT		1.92		P		1.95		P
USGS		08116850		2017-08-24 16:45	CDT		2.07		P		2.07		P	0.18	P
USGS		08116850		2017-08-24 17:00	CDT		2.15		P		2.17		P	0.05	P	0.00	P
USGS		08116850		2017-08-24 17:15	CDT		2.41		P		2.39		P	-0.12	P	0.00	P
USGS		08116850		2017-08-24 17:30	CDT		2.34		P		2.32		P	0.01	P	0.00	P
USGS		08116850		2017-08-24 17:45	CDT		2.32		P		2.32		P	0.06	P	0.00	P
USGS		08116850		2017-08-24 18:00	CDT		2.19		P		2.18		P	0.35	P	0.00	P
USGS		08116850		2017-08-24 18:15	CDT		2.21		P		2.19		P	0.39	P	0.00	P
USGS		08116850		2017-08-24 18:30	CDT		2.38		P		2.36		P	0.02	P	0.00	P
USGS		08116850		2017-08-24 20:45	CDT		2.73		P		2.74		P	0.08	P
USGS		08116850		2017-08-24 21:00	CDT		2.72		P		2.71		P	0.25	P	0.00	P
USGS		08116850		2017-08-24 21:15	CDT		2.68		P		2.65		P	0.26	P	0.00	P
USGS		08116850		2017-08-24 21:30	CDT		2.63		P		2.61		P	0.44	P	0.00	P
USGS		08116850		2017-08-24 21:45	CDT		2.67		P		2.64		P	0.43	P	0.00	P
USGS		08116850		2017-08-24 22:00	CDT		2.63		P		2.60		P	0.37	P	0.00	P
USGS		08116850		2017-08-24 22:15	CDT		2.59		P		2.57		P	0.59	P	0.00	P
USGS		08116850		2017-08-24 22:30	CDT		2.64		P		2.65		P	0.46	P	0.00	P
USGS		08116850		2017-08-24 23:45	CDT		2.39		P		2.38		P	0.73	P
USGS		08116850		2017-08-25 00:00	CDT		2.42		P		2.40		P	0.72	P	0.00	P
USGS		08116850		2017-08-25 00:15	CDT		2.37		P		2.34		P	0.68	P	0.00	P
USGS		08116850		2017-08-25 00:30	CDT		2.49		P		2.46		P	0.65	P	0.00	P
USGS		08116850		2017-08-25 00:45	CDT		2.33		P		2.29		P	0.71	P	0.00	P
USGS		08116850		2017-08-25 01:00	CDT		2.31		P		2.28		P	0.76	P	0.00	P
USGS		08116850		2017-08-25 01:15	CDT		2.38		P		2.33		P	0.65	P	0.00	P
USGS		08116850		2017-08-25 01:30	CDT		2.37		P		2.40		P	0.60	P	0.00	P
USGS		08116850		2017-08-25 01:45	CDT		2.54		P		2.56		P	0.26	P	0.00	P
USGS		08116850		2017-08-25 02:00	CDT		2.39		P		2.41		P	0.45	P	0.00	P
USGS		08116850		2017-08-25 02:15	CDT		2.28		P		2.29		P	0.72	P	0.00	P
USGS		08116850		2017-08-25 02:30	CDT		2.23		P		2.27		P	0.77	P	0.00	P
USGS		08116850		2017-08-25 03:45	CDT		2.23		P		2.27		P	0.59	P
USGS		08116850		2017-08-25 04:00	CDT		2.31		P		2.35		P	0.49	P	0.00	P
USGS		08116850		2017-08-25 04:15	CDT		2.24		P		2.28		P	0.57	P	0.00	P
USGS		08116850		2017-08-25 04:30	CDT		2.28		P		2.37		P	0.67	P	0.11	P
USGS		08116850		2017-08-25 04:45	CDT		2.56		P		2.63		P	0.18	P	0.52	P
USGS		08116850		2017-08-25 05:00	CDT		2.75		P		2.79		P	-0.11	P	0.76	P
USGS		08116850		2017-08-25 05:15	CDT		2.94		P		3.02		P	-0.32	P	0.10	P
USGS		08116850		2017-08-25 05:30	CDT		3.09		P		3.08		P	-0.41	P	0.01	P
USGS		08116850		2017-08-25 05:45	CDT		3.14		P		3.21		P	-0.41	P	0.01	P
USGS		08116850		2017-08-25 06:00	CDT		3.35		P		3.38		P	-0.57	P	0.00	P
USGS		08116850		2017-08-25 06:15	CDT		3.30		P		3.34		P	-0.40	P	0.00	P
USGS		08116850		2017-08-25 06:30	CDT		3.42		P		3.44		P	-0.42	P	0.00	P
USGS		08116850		2017-08-25 06:45	CDT		3.51		P		3.52		P	-0.38	P	0.00	P
USGS		08116850		2017-08-25 07:00	CDT		3.58		P		3.61		P	-0.42	P	0.27	P
USGS		08116850		2017-08-25 07:15	CDT		3.82		P		3.81		P	-0.46	P	0.01	P
USGS		08116850		2017-08-25 07:30	CDT		3.89		P		3.93		P	-0.56	P	0.09	P
USGS		08116850		2017-08-25 07:45	CDT		3.71		P		3.75		P	-0.12	P	0.05	P
USGS		08116850		2017-08-25 08:00	CDT		3.92		P		3.90		P	-0.05	P	0.29	P
USGS		08116850		2017-08-25 08:15	CDT		4.01		P		4.04		P	-0.07	P	0.04	P
USGS		08116850		2017-08-25 08:30	CDT		3.97		P		4.01		P	-0.08	P	0.04	P
USGS		08116850		2017-08-25 08:45	CDT		3.83		P		3.84		P	0.30	P	0.04	P
USGS		08116850		2017-08-25 09:00	CDT		3.75		P		3.76		P	0.65	P	0.02	P
USGS		08116850		2017-08-25 09:15	CDT		4.20		P		4.18		P	0.18	P	0.00	P
USGS		08116850		2017-08-25 09:30	CDT		4.01		P		4.02		P	0.42	P	0.00	P
USGS		08116850		2017-08-25 09:45	CDT		3.98		P		4.01		P	0.47	P	0.00	P
USGS		08116850		2017-08-25 10:00	CDT		3.96		P		3.98		P	0.58	P	0.00	P
USGS		08116850		2017-08-25 10:15	CDT		3.87		P		3.86		P	0.69	P	0.01	P
USGS		08116850		2017-08-25 10:30	CDT		3.81		P		3.82		P	0.75	P	0.00	P
USGS		08116850		2017-08-25 10:45	CDT		3.71		P		3.72		P	0.93	P	0.01	P
USGS		08116850		2017-08-25 11:00	CDT		3.69		P		3.70		P	0.86	P	0.01	P
USGS		08116850		2017-08-25 11:15	CDT		3.71		P		3.75		P	0.84	P	0.00	P
USGS		08116850		2017-08-25 11:30	CDT		3.63		P		3.61		P	0.91	P	0.00	P
USGS		08116850		2017-08-25 11:45	CDT		3.49		P		3.50		P	1.00	P	0.01	P
USGS		08116850		2017-08-25 12:00	CDT		3.52		P		3.53		P	0.87	P	0.01	P
USGS		08116850		2017-08-25 12:15	CDT		3.48		P		3.47		P	0.97	P	0.05	P
USGS		08116850		2017-08-25 12:30	CDT		3.55		P		3.62		P	0.67	P	0.00	P
USGS		08116850		2017-08-25 12:45	CDT		3.67		P		3.67		P	0.51	P	0.09	P
USGS		08116850		2017-08-25 13:00	CDT		3.55		P		3.55		P	0.80	P	0.02	P
USGS		08116850		2017-08-25 13:15	CDT		3.53		P		3.53		P	0.77	P	0.03	P
USGS		08116850		2017-08-25 13:30	CDT		3.49		P		3.48		P	0.83	P	0.02	P
USGS		08116850		2017-08-25 13:45	CDT		3.58		P		3.59		P	0.59	P	0.02	P
USGS		08116850		2017-08-25 14:00	CDT		3.58		P		3.62		P	0.66	P	0.01	P
USGS		08116850		2017-08-25 14:15	CDT		3.77		P		3.84		P	0.29	P	0.03	P
USGS		08116850		2017-08-25 14:30	CDT		3.81		P		3.79		P	0.17	P	0.00	P
USGS		08116850		2017-08-25 14:45	CDT		3.67		P		3.70		P	0.46	P	0.00	P
USGS		08116850		2017-08-25 15:00	CDT		3.90		P		3.91		P	0.22	P	0.01	P
USGS		08116850		2017-08-25 15:15	CDT		3.94		P		3.92		P	0.14	P	0.12	P
USGS		08116850		2017-08-25 15:30	CDT		3.92		P		3.93		P	0.17	P	0.08	P
USGS		08116850		2017-08-25 15:45	CDT		4.10		P		4.08		P	0.06	P	0.13	P
USGS		08116850		2017-08-25 16:00	CDT		3.89		P		3.94		P	0.28	P	0.01	P
USGS		08116850		2017-08-25 16:15	CDT		4.12		P		4.16		P	0.11	P	0.20	P
USGS		08116850		2017-08-25 16:30	CDT		4.06		P		4.12		P	0.24	P	0.15	P
USGS		08116850		2017-08-25 16:45	CDT		4.00		P		4.04		P	0.45	P	0.00	P
USGS		08116850		2017-08-25 17:00	CDT		4.04		P		4.08		P	0.47	P	0.01	P
USGS		08116850		2017-08-25 17:15	CDT		4.25		P		4.26		P	0.23	P	0.06	P
USGS		08116850		2017-08-25 17:30	CDT		4.23		P		4.26		P	0.25	P	0.09	P
USGS		08116850		2017-08-25 17:45	CDT		4.38		P		4.47		P	-0.10	P	0.09	P
USGS		08116850		2017-08-25 18:00	CDT		4.46		P		4.49		P	0.10	P	0.33	P
USGS		08116850		2017-08-25 18:15	CDT		4.66		P		4.71		P	-0.01	P	0.57	P
USGS		08116850		2017-08-25 18:30	CDT		4.86		P		4.92		P	-0.18	P	0.56	P
USGS		08116850		2017-08-25 18:45	CDT		4.96		P		4.99		P	-0.27	P	0.02	P
USGS		08116850		2017-08-25 19:00	CDT		5.09		P		5.11		P	-0.42	P	0.01	P
USGS		08116850		2017-08-25 19:15	CDT		5.20		P		5.22		P	-0.26	P	0.20	P
USGS		08116850		2017-08-25 19:30	CDT		5.32		P		5.27		P	-0.43	P	0.09	P
USGS		08116850		2017-08-25 19:45	CDT		5.23		P		5.24		P	-0.25	P	0.02	P
USGS		08116850		2017-08-25 20:00	CDT		5.24		P		5.26		P	0.01	P	0.04	P
USGS		08116850		2017-08-25 20:15	CDT		5.19		P		5.18		P	0.27	P	0.00	P
USGS		08116850		2017-08-25 20:30	CDT		5.13		P		5.10		P	0.77	P	0.01	P
USGS		08116850		2017-08-25 20:45	CDT		5.08		P		5.09		P	0.94	P	0.00	P
USGS		08116850		2017-08-25 21:00	CDT		5.07		P		5.07		P	0.85	P	0.03	P
USGS		08116850		2017-08-25 21:15	CDT		5.15		P		5.14		P	0.87	P	0.00	P
USGS		08116850		2017-08-25 21:30	CDT		5.17		P		5.18		P	0.95	P	0.00	P
USGS		08116850		2017-08-25 21:45	CDT		5.14		P		5.15		P	0.89	P	0.01	P
USGS		08116850		2017-08-25 22:00	CDT		5.26		P		5.28		P	0.79	P	0.00	P
USGS		08116850		2017-08-25 22:15	CDT		5.25		P		5.23		P	0.80	P	0.00	P
USGS		08116850		2017-08-25 22:30	CDT		5.11		P		5.10		P	0.98	P	0.00	P
USGS		08116850		2017-08-25 22:45	CDT		5.15		P		5.14		P	1.01	P	0.00	P
USGS		08116850		2017-08-25 23:00	CDT		5.03		P		5.06		P	1.16	P	0.02	P
USGS		08116850		2017-08-25 23:15	CDT		5.14		P		5.15		P	1.11	P	0.11	P
USGS		08116850		2017-08-25 23:30	CDT		5.16		P		5.19		P	1.08	P	0.25	P
USGS		08116850		2017-08-25 23:45	CDT		5.16		P		5.18		P	1.19	P	0.27	P
USGS		08116850		2017-08-26 00:00	CDT		5.15		P		5.13		P	1.26	P	0.04	P
USGS		08116850		2017-08-26 00:15	CDT		5.08		P		5.05		P	1.44	P	0.00	P
USGS		08116850		2017-08-26 00:30	CDT		5.16		P		5.14		P	1.42	P	0.00	P
USGS		08116850		2017-08-26 00:45	CDT		5.16		P		5.13		P	1.39	P	0.00	P
USGS		08116850		2017-08-26 01:00	CDT		5.12		P		5.10		P	1.51	P	0.00	P
USGS		08116850		2017-08-26 01:15	CDT		5.09		P		5.06		P	1.51	P	0.00	P
USGS		08116850		2017-08-26 01:30	CDT		5.08		P		5.05		P	1.68	P	0.00	P
USGS		08116850		2017-08-26 01:45	CDT		5.13		P		5.09		P	1.62	P	0.00	P
USGS		08116850		2017-08-26 02:00	CDT		5.09		P		5.10		P	1.66	P	0.00	P
USGS		08116850		2017-08-26 02:15	CDT		5.06		P		5.07		P	1.85	P	0.00	P
USGS		08116850		2017-08-26 02:30	CDT		5.08		P		5.07		P	1.88	P	0.01	P
USGS		08116850		2017-08-26 02:45	CDT		5.15		P		5.15		P	1.68	P	0.03	P
USGS		08116850		2017-08-26 03:00	CDT		5.17		P		5.16		P	1.80	P	0.05	P
USGS		08116850		2017-08-26 03:15	CDT		5.17		P		5.15		P	1.93	P	0.18	P
USGS		08116850		2017-08-26 03:30	CDT		5.28		P		5.30		P	1.81	P	0.60	P
USGS		08116850		2017-08-26 03:45	CDT		5.48		P		5.47		P	1.71	P	0.12	P
USGS		08116850		2017-08-26 04:00	CDT		5.62		P		5.63		P	1.53	P	0.01	P
USGS		08116850		2017-08-26 04:15	CDT		5.72		P		5.73		P	1.56	P	0.07	P
USGS		08116850		2017-08-26 04:30	CDT		5.82		P		5.82		P	1.56	P	0.12	P
USGS		08116850		2017-08-26 04:45	CDT		5.87		P		5.84		P	1.81	P	0.09	P
USGS		08116850		2017-08-26 05:00	CDT		5.97		P		5.98		P	1.76	P	0.01	P
USGS		08116850		2017-08-26 05:15	CDT		6.18		P		6.16		P	1.65	P	0.00	P
USGS		08116850		2017-08-26 05:30	CDT		6.29		P		6.24		P	1.73	P	0.00	P
USGS		08116850		2017-08-26 05:45	CDT		6.37		P		6.35		P	1.70	P	0.00	P
USGS		08116850		2017-08-26 06:00	CDT		6.39		P		6.37		P	1.82	P	0.00	P
USGS		08116850		2017-08-26 06:15	CDT		6.41		P		6.39		P	1.91	P	0.00	P
USGS		08116850		2017-08-26 06:30	CDT		6.52		P		6.49		P	2.04	P	0.17	P
USGS		08116850		2017-08-26 06:45	CDT		6.59		P		6.57		P	2.01	P	0.00	P
USGS		08116850		2017-08-26 07:00	CDT		6.64		P		6.58		P	2.13	P	0.00	P
USGS		08116850		2017-08-26 07:15	CDT		6.66		P		6.62		P	2.32	P	0.00	P
USGS		08116850		2017-08-26 07:30	CDT		6.71		P		6.68		P	2.28	P	0.00	P
USGS		08116850		2017-08-26 07:45	CDT		6.75		P		6.70		P	2.44	P	0.00	P
USGS		08116850		2017-08-26 08:00	CDT		6.80		P		6.73		P	2.50	P	0.00	P
USGS		08116850		2017-08-26 08:15	CDT		6.84		P		6.80		P	2.71	P	0.00	P
USGS		08116850		2017-08-26 08:30	CDT		6.93		P		6.89		P	2.62	P	0.00	P
USGS		08116850		2017-08-26 08:45	CDT		6.95		P		6.93		P	2.73	P	0.00	P
USGS		08116850		2017-08-26 09:00	CDT		7.04		P		6.99		P	2.84	P	0.00	P
USGS		08116850		2017-08-26 09:15	CDT		7.13		P		7.11		P	2.76	P	0.00	P
USGS		08116850		2017-08-26 09:30	CDT		7.24		P		7.22		P	3.03	P	0.00	P
USGS		08116850		2017-08-26 09:45	CDT		7.38		P		7.32		P	2.97	P	0.00	P
USGS		08116850		2017-08-26 10:00	CDT		7.48		P		7.45		P	3.07	P	0.00	P
USGS		08116850		2017-08-26 10:15	CDT		7.63		P		7.58		P	3.17	P	0.00	P
USGS		08116850		2017-08-26 10:30	CDT		7.73		P		7.66		P	3.29	P	0.00	P
USGS		08116850		2017-08-26 10:45	CDT		7.77		P		7.74		P	3.43	P	0.00	P
USGS		08116850		2017-08-26 11:00	CDT		7.88		P		7.83		P	3.38	P	0.00	P
USGS		08116850		2017-08-26 11:15	CDT		7.98		P		7.93		P	3.53	P	0.00	P
USGS		08116850		2017-08-26 11:30	CDT		8.09		P		8.02		P	3.75	P	0.00	P
USGS		08116850		2017-08-26 11:45	CDT		8.20		P		8.14		P	3.67	P	0.00	P
USGS		08116850		2017-08-26 12:00	CDT		8.36		P		8.27		P	3.75	P	0.00	P
USGS		08116850		2017-08-26 12:15	CDT		8.48		P		8.42		P	3.68	P	0.01	P
USGS		08116850		2017-08-26 12:30	CDT		8.57		P		8.52		P	3.72	P	0.01	P
USGS		08116850		2017-08-26 12:45	CDT		8.68		P		8.61		P	3.85	P	0.02	P
USGS		08116850		2017-08-26 13:00	CDT		8.81		P		8.71		P	3.81	P	0.03	P
USGS		08116850		2017-08-26 13:15	CDT		8.94		P		8.84		P	4.00	P	0.06	P
USGS		08116850		2017-08-26 13:30	CDT		9.05		P		8.98		P	3.88	P	0.01	P
USGS		08116850		2017-08-26 13:45	CDT		9.22		P		9.10		P	4.07	P	0.00	P
USGS		08116850		2017-08-26 14:00	CDT		9.30		P		9.18		P	3.96	P	0.00	P
USGS		08116850		2017-08-26 14:15	CDT		9.40		P		9.30		P	4.15	P	0.00	P
USGS		08116850		2017-08-26 14:30	CDT		9.54		P		9.39		P	4.27	P	0.00	P
USGS		08116850		2017-08-26 14:45	CDT		9.63		P		9.51		P	4.23	P	0.00	P
USGS		08116850		2017-08-26 15:00	CDT		9.75		P		9.62		P	4.40	P	0.00	P
USGS		08116850		2017-08-26 15:15	CDT		9.85		P		9.71		P	4.33	P	0.00	P
USGS		08116850		2017-08-26 15:30	CDT		9.94		P		9.82		P	4.38	P	0.00	P
USGS		08116850		2017-08-26 15:45	CDT		10.06		P		9.92		P	4.37	P	0.00	P
USGS		08116850		2017-08-26 16:00	CDT		10.13		P		10.02		P	4.41	P	0.00	P
USGS		08116850		2017-08-26 16:15	CDT		10.26		P		10.11		P	4.31	P	0.00	P
USGS		08116850		2017-08-26 16:30	CDT		10.34		P		10.18		P	4.30	P	0.00	P
USGS		08116850		2017-08-26 16:45	CDT		10.42		P		10.32		P	4.45	P	0.00	P
USGS		08116850		2017-08-26 17:00	CDT		10.42		P		10.32		P	4.45	P	0.00	P
USGS		08116850		2017-08-26 17:15	CDT		10.56		P		10.42		P	4.39	P	0.00	P
USGS		08116850		2017-08-26 17:30	CDT		10.65		P		10.49		P	4.55	P	0.00	P
USGS		08116850		2017-08-26 17:45	CDT		10.72		P		10.60		P	4.40	P	0.00	P
USGS		08116850		2017-08-26 18:00	CDT		10.80		P		10.66		P	4.33	P	0.00	P
USGS		08116850		2017-08-26 18:15	CDT		10.89		P		10.76		P	4.50	P	0.00	P
USGS		08116850		2017-08-26 18:30	CDT		10.92		P		10.82		P	4.53	P	0.09	P
USGS		08116850		2017-08-26 18:45	CDT		11.02		P		10.89		P	4.61	P	0.15	P
USGS		08116850		2017-08-26 19:00	CDT		11.14		P		10.99		P	4.45	P	0.07	P
USGS		08116850		2017-08-26 19:15	CDT		11.20		P		11.06		P	4.49	P	0.00	P
USGS		08116850		2017-08-26 19:30	CDT		11.26		P		11.13		P	4.57	P	0.00	P
USGS		08116850		2017-08-26 19:45	CDT		11.38		P		11.21		P	4.55	P	0.00	P
USGS		08116850		2017-08-26 20:00	CDT		11.43		P		11.27		P	4.53	P	0.00	P
USGS		08116850		2017-08-26 20:15	CDT		11.50		P		11.36		P	4.54	P	0.00	P
USGS		08116850		2017-08-26 20:30	CDT		11.58		P		11.40		P	4.71	P	0.00	P
USGS		08116850		2017-08-26 20:45	CDT		11.64		P		11.46		P	4.52	P	0.00	P
USGS		08116850		2017-08-26 21:00	CDT		11.67		P		11.54		P	4.51	P	0.00	P
USGS		08116850		2017-08-26 21:15	CDT		11.73		P		11.57		P	4.62	P	0.00	P
USGS		08116850		2017-08-26 21:30	CDT		11.78		P		11.59		P	4.73	P	0.00	P
USGS		08116850		2017-08-26 21:45	CDT		11.86		P		11.69		P	4.65	P	0.00	P
USGS		08116850		2017-08-26 22:00	CDT		11.89		P		11.71		P	4.68	P	0.00	P
USGS		08116850		2017-08-26 22:15	CDT		11.99		P		11.77		P	4.93	P	0.00	P
USGS		08116850		2017-08-26 22:30	CDT		12.04		P		11.92		P	4.93	P	0.00	P
USGS		08116850		2017-08-26 22:45	CDT		12.10		P		11.92		P	4.88	P	0.00	P
USGS		08116850		2017-08-26 23:00	CDT		12.14		P		11.96		P	4.99	P	0.00	P
USGS		08116850		2017-08-26 23:15	CDT		12.23		P		12.06		P	4.99	P	0.00	P
USGS		08116850		2017-08-26 23:30	CDT		12.33		P		12.12		P	4.85	P	0.00	P
USGS		08116850		2017-08-26 23:45	CDT		12.39		P		12.20		P	4.89	P	0.00	P
USGS		08116850		2017-08-27 00:00	CDT		12.44		P		12.28		P	4.91	P	0.08	P
USGS		08116850		2017-08-27 00:15	CDT		12.53		P		12.39		P	4.95	P	0.01	P
USGS		08116850		2017-08-27 00:30	CDT		12.62		P		12.47		P	5.15	P	0.01	P
USGS		08116850		2017-08-27 00:45	CDT		12.74		P		12.51		P	5.01	P	0.00	P
